Group,Word,Validity,Condition,Round,ID_1,ID_2,Year
1702,rash,1,Type_0,2,SKyt2yBGC,TMo5J6rJu,17
1702,cash,1,Type_0,2,SKyt2yBGC,TMo5J6rJu,17
1702,sea,1,Type_0,2,SKyt2yBGC,TMo5J6rJu,17
1702,acre,1,Type_0,2,SKyt2yBGC,TMo5J6rJu,17
1712,case,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,lace,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,laces,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,scar,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,seal,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,heal,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,real,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,heals,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,leas,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,arse,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,as,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,acre,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,acres,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,as,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,has,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,are,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,er,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,her,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,hers,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,sea,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,car,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,cars,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,sheal,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,she,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,laser,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,race,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,races,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,sel,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,ras,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,shea,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,ear,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,ears,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,hear,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,hears,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,sac,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1712,reals,1,Type_1,2,hUuHG8IPG,RfcvQNdXg,17
1704,sea,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,car,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,laser,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,car,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,cars,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,sel,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,seal,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,rash,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,cash,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,case,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,ace,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,real,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,hear,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,search,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,race,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,races,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,crash,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,arch,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,arches,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,ear,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,ears,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,earl,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,earls,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,care,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,hare,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1704,hares,1,Type_1,2,eU0gOUu0f,ZuC6duAFA,17
1706,has,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,seal,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,sel,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,sale,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,laser,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,carl,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,search,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,arse,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,case,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,lase,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,race,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,races,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,hear,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,hears,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,sea,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,clear,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,clears,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,hale,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,scar,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,scare,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,es,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,res,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,chase,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,car,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,cars,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,el,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,heal,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,heals,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,ale,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,ales,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,rec,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,recs,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,search,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,he,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,her,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,hers,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,hare,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,hares,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,share,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1706,she,1,Type_0,2,M111a0ZQl,BgxfF433q,17
1802,sea,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,heal,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,hale,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,has,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,car,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,care,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,cars,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,cares,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,her,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,real,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,she,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,he,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,seal,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,sale,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,arse,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,hers,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,laser,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,case,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,lace,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,laces,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,race,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,races,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,ace,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,aces,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,ear,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,ears,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,hear,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,rash,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1802,cash,1,Type_0,1,j9HWzdM4D,TG5a4vn3p,18
1810,car,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,cars,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,race,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,ace,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,races,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,aces,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,hes,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,has,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,she,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,scar,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,seal,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,real,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,heal,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,heals,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,scale,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,arse,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,hale,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,sale,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,hales,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,case,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,hear,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,hears,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,her,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,leash,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,cash,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,care,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,cares,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,search,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,arch,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,each,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,leach,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,reach,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,ache,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,aches,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,char,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,las,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,hare,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,hares,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1810,share,1,Type_0,1,f66Hq0xgM,MOkjY9mef,18
1803,search,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,reach,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,car,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,cars,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,seal,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,care,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,cares,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,leach,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,real,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,sea,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,she,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,her,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,he,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,hers,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,scare,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,scar,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,ear,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,ears,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,heal,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,heals,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,case,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,chase,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,race,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,races,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,lace,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,laces,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,laser,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,lear,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,sale,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,char,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,sear,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,ale,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,ales,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,ace,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,aces,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,are,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,era,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1803,each,1,Type_0,1,q4vh9tZuT,qCmb6XyBO,18
1808,chase,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,case,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,race,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,sea,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,search,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,reach,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,ace,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,seal,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,has,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,as,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,car,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,carl,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,ache,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,aches,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,races,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,char,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,real,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,heal,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,shea,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,hear,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1808,hears,1,Type_1,1,9WK6OMS78,P7DasbZIa,18
1801,search,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,ser,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,ah,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,reach,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,heal,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,seal,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,real,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,hear,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,ear,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,ears,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,hears,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,sear,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,race,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,races,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,ace,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,aces,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,ache,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,aches,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,case,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,leash,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,lash,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,lace,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,laces,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,as,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,he,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,she,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,sea,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,lea,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,carl,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,car,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,cars,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,cash,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,ash,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1801,rash,1,Type_1,1,wF6mCCNjL,fzVxBiJAW,18
1805,arse,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,car,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,cars,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,clear,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,clears,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,hear,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,hears,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,crash,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,clash,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,sea,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,heal,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,heals,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,seal,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,real,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,he,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,she,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,her,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,hers,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,cash,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,lash,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,rash,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1805,case,1,Type_0,1,f78i5b8mR,ilfs9q7JB,18
1804,sea,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,seal,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,heal,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,car,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,cars,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,care,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,cares,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,are,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,hare,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,hares,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,arse,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,case,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,lase,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,lace,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,race,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,races,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,laces,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,ace,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,aces,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,ale,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,ales,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,heals,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,real,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,hear,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,ear,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,ears,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,her,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,hers,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,as,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,scar,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,lash,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,rash,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,cash,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,sear,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,leash,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1804,clear,1,Type_0,1,bLCUDUd68,jHzBZKMFu,18
1807,sea,1,Type_1,1,P23HcAJhe,3QE2Q43DE,18
1807,hear,1,Type_1,1,P23HcAJhe,3QE2Q43DE,18
1807,search,1,Type_1,1,P23HcAJhe,3QE2Q43DE,18
1807,seal,1,Type_1,1,P23HcAJhe,3QE2Q43DE,18
